"tree1","tree2","pearson_r","Site.x","Species.x","Region","hilo","hegyi","DBH","Site.y","Species.y","Distance"
"11pj1_3","12pl3_1",0.35999633216409,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PL",NA
"11pj1_4","12pl3_1",0.452034483694931,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PL",NA
"11pj2_1","12pl3_1",0.571404212339313,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PL",NA
"11pj2_2","12pl3_1",0.602109269907298,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PL",NA
"11pj2_15","12pl3_1",0.555087175973806,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PL",NA
"11pj2_16","12pl3_1",0.194043991605647,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PL",NA
"11pj3_1","12pl3_1",0.606211397884854,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PL",NA
"11pj3_2","12pl3_1",0.752329457259899,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PL",NA
"11pj3_3","12pl3_1",0.475234248251548,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PL",NA
"11pj3_4","12pl3_1",-0.114677432528857,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PL",NA
"11pj3_5","12pl3_1",0.528462197459177,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PL",NA
"11pl1_1","12pl3_1",0.462478797661011,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PL",NA
"11pl1_2","12pl3_1",0.461053381422658,"bm","PL","San Jac","high",0.466944495881119,98,"sp","PL",NA
"11pl1_4","12pl3_1",0.558600416742576,"bm","PL","San Jac","high",2.63930679652026,36,"sp","PL",NA
"11pl1_24","12pl3_1",-0.0348570185869876,"bm","PL","San Jac","high",2.88855904086101,23.7,"sp","PL",NA
"11pl2_1","12pl3_1",0.527897238414683,"bm","PL","San Jac","high",0.784702612859565,85.3,"sp","PL",NA
"11pl2_2","12pl3_1",0.538915203765833,"bm","PL","San Jac","high",1.76398371968422,37.9,"sp","PL",NA
"11pl3_1","12pl3_1",0.331912710493226,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PL",NA
"11pl3_3","12pl3_1",0.5876906827493,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PL",NA
"12pl3_3","12pl3_2",0.819546095850803,"sp","PL","San Jac","low",4.79883417382666,19.4,"sp","PL",6.92877378408563
"12pl3_4","12pl3_2",0.67901334548258,"sp","PL","San Jac","low",27.9811138938237,5,"sp","PL",11.4117848423433
"12pl3_5","12pl3_2",0.756864510134071,"sp","PL","San Jac","low",18.7922583441182,12.5,"sp","PL",12.265086439369
"12pp1_1","12pl3_2",0.25841350338903,"sp","PP","San Jac","low",0.289085701281922,108.6,"sp","PL",NA
"12pp1_2","12pl3_2",0.763470711015044,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PL",NA
"12pp1_3","12pl3_2",0.600917120266702,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PL",NA
"12pp1_10","12pl3_2",0.698539212306047,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PL",NA
"12pp2_1","12pl3_2",0.685910861763642,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PL",NA
"12pp2_2","12pl3_2",0.440925212109232,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PL",NA
"12pp2_7","12pl3_2",0.0353727824068275,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PL",NA
"12pp2_8","12pl3_2",0.34966757388684,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PL",NA
"12pp2_21","12pl3_2",0.000746694424113422,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PL",NA
"12pp3_1","12pl3_2",0.359457496295976,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PL",7.71809581289128
"12pp3_2","12pl3_2",-0.0676650220166202,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PL",10.6127181872648
"12pp3_3","12pl3_2",0.366137018401698,"sp","PP","San Jac","low",0.92587860465205,92.6,"sp","PL",12.7414028714244
"11ac1_1","12pl3_2",0.685929802999253,"bm","AC","San Jac","high",1.59037218040108,19.4,"sp","PL",NA
"11ac1_2","12pl3_2",0.542781970931989,"bm","AC","San Jac","high",1.26063416682481,45.4,"sp","PL",NA
"11ac1_3","12pl3_2",0.555899703377656,"bm","AC","San Jac","high",0.443777249871466,29.5,"sp","PL",NA
"11ac1_4","12pl3_2",0.688218917587287,"bm","AC","San Jac","high",4.85559395831027,30.4,"sp","PL",NA
"11ac2_1","12pl3_2",0.557302477007968,"bm","AC","San Jac","high",0.649809686942996,74.9,"sp","PL",NA
"11ac2_3","12pl3_2",0.377282041923172,"bm","AC","San Jac","high",2.45386438735576,17.8,"sp","PL",NA
"11ac2_10","12pl3_2",0.577281515120206,"bm","AC","San Jac","high",10.6127508627825,8.1,"sp","PL",NA
"11ac2_11","12pl3_2",0.473794144545935,"bm","AC","San Jac","high",5.61077341833843,11.6,"sp","PL",NA
"11ac3_1","12pl3_2",0.772828707379661,"bm","AC","San Jac","high",7.74112576617428,17.2,"sp","PL",NA
"11ac3_2","12pl3_2",0.704142857325788,"bm","AC","San Jac","high",6.84795551749793,19.8,"sp","PL",NA
"11ac3_4","12pl3_2",0.564621727150584,"bm","AC","San Jac","high",1.37772002749022,47.4,"sp","PL",NA
"11pj1_1","12pl3_2",0.2740688892906,"bm","PJ","San Jac","high",0.649163158956901,61.4,"sp","PL",NA
"11pj1_2","12pl3_2",0.294207363670085,"bm","PJ","San Jac","high",4.64815607799221,26.1,"sp","PL",NA
"11pj1_3","12pl3_2",0.571901544526563,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PL",NA
"11pj1_4","12pl3_2",0.323573252736763,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PL",NA
"11pj2_1","12pl3_2",0.435023635994599,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PL",NA
"11pj2_2","12pl3_2",0.447346760695885,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PL",NA
"11pj2_15","12pl3_2",0.584963397517401,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PL",NA
"11pj2_16","12pl3_2",0.200260641955588,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PL",NA
"11pj3_1","12pl3_2",0.489716677432505,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PL",NA
"11pj3_2","12pl3_2",0.563322911387646,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PL",NA
"11pj3_3","12pl3_2",0.337001023894449,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PL",NA
"11pj3_4","12pl3_2",-0.221399218016838,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PL",NA
"11pj3_5","12pl3_2",0.300559228831597,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PL",NA
"11pl1_1","12pl3_2",0.466525248567113,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PL",NA
"11pl1_2","12pl3_2",0.269407930219263,"bm","PL","San Jac","high",0.466944495881119,98,"sp","PL",NA
"11pl1_4","12pl3_2",0.683349834607893,"bm","PL","San Jac","high",2.63930679652026,36,"sp","PL",NA
"11pl1_24","12pl3_2",0.0839795206659654,"bm","PL","San Jac","high",2.88855904086101,23.7,"sp","PL",NA
"11pl2_1","12pl3_2",0.384208721889973,"bm","PL","San Jac","high",0.784702612859565,85.3,"sp","PL",NA
"11pl2_2","12pl3_2",0.599627214552666,"bm","PL","San Jac","high",1.76398371968422,37.9,"sp","PL",NA
"11pl3_1","12pl3_2",0.247082698489736,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PL",NA
"11pl3_3","12pl3_2",0.402001062153114,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PL",NA
"12pl3_4","12pl3_3",0.849671155628084,"sp","PL","San Jac","low",27.9811138938237,5,"sp","PL",4.63692533569586
"12pl3_5","12pl3_3",0.842733954890883,"sp","PL","San Jac","low",18.7922583441182,12.5,"sp","PL",5.37493589755236
"12pp1_1","12pl3_3",0.261359283920982,"sp","PP","San Jac","low",0.289085701281922,108.6,"sp","PL",NA
"12pp1_2","12pl3_3",0.846174735043641,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PL",NA
"12pp1_3","12pl3_3",0.754138851806359,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PL",NA
"12pp1_10","12pl3_3",0.767508963055087,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PL",19.0079283842805
"12pp2_1","12pl3_3",0.624123934417302,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PL",NA
"12pp2_2","12pl3_3",0.706150313132817,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PL",NA
"12pp2_7","12pl3_3",0.142356783728798,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PL",NA
"12pp2_8","12pl3_3",0.524792317420037,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PL",NA
"12pp2_21","12pl3_3",-0.165437241613872,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PL",NA
"12pp3_1","12pl3_3",0.485615248980177,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PL",8.39881865783997
"12pp3_2","12pl3_3",0.0107183071341658,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PL",5.27555177618519
"12pp3_3","12pl3_3",0.635670582711586,"sp","PP","San Jac","low",0.92587860465205,92.6,"sp","PL",5.87525401588332
"11ac1_1","12pl3_3",0.670240851376213,"bm","AC","San Jac","high",1.59037218040108,19.4,"sp","PL",NA
"11ac1_2","12pl3_3",0.591806782162946,"bm","AC","San Jac","high",1.26063416682481,45.4,"sp","PL",NA
"11ac1_3","12pl3_3",0.467409314449929,"bm","AC","San Jac","high",0.443777249871466,29.5,"sp","PL",NA
"11ac1_4","12pl3_3",0.751088879988769,"bm","AC","San Jac","high",4.85559395831027,30.4,"sp","PL",NA
"11ac2_1","12pl3_3",0.546080285775085,"bm","AC","San Jac","high",0.649809686942996,74.9,"sp","PL",NA
"11ac2_3","12pl3_3",0.318858144668186,"bm","AC","San Jac","high",2.45386438735576,17.8,"sp","PL",NA
"11ac2_10","12pl3_3",0.682704596277082,"bm","AC","San Jac","high",10.6127508627825,8.1,"sp","PL",NA
"11ac2_11","12pl3_3",0.612771200716386,"bm","AC","San Jac","high",5.61077341833843,11.6,"sp","PL",NA
"11ac3_1","12pl3_3",0.815053848642614,"bm","AC","San Jac","high",7.74112576617428,17.2,"sp","PL",NA
"11ac3_2","12pl3_3",0.747270965443222,"bm","AC","San Jac","high",6.84795551749793,19.8,"sp","PL",NA
"11ac3_4","12pl3_3",0.756786722130305,"bm","AC","San Jac","high",1.37772002749022,47.4,"sp","PL",NA
"11pj1_1","12pl3_3",0.402683072830704,"bm","PJ","San Jac","high",0.649163158956901,61.4,"sp","PL",NA
"11pj1_2","12pl3_3",0.345974158312705,"bm","PJ","San Jac","high",4.64815607799221,26.1,"sp","PL",NA
"11pj1_3","12pl3_3",0.622970579658959,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PL",NA
"11pj1_4","12pl3_3",0.523015096955489,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PL",NA
"11pj2_1","12pl3_3",0.631363793713315,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PL",NA
"11pj2_2","12pl3_3",0.463960871321908,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PL",NA
"11pj2_15","12pl3_3",0.690742013176698,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PL",NA
"11pj2_16","12pl3_3",0.396857841515328,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PL",NA
"11pj3_1","12pl3_3",0.652936269711975,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PL",NA
"11pj3_2","12pl3_3",0.742884050950162,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PL",NA
"11pj3_3","12pl3_3",0.626868796192891,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PL",NA
"11pj3_4","12pl3_3",-0.229287348333016,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PL",NA
"11pj3_5","12pl3_3",0.355492975675102,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PL",NA
"11pl1_1","12pl3_3",0.632071109097072,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PL",NA
"11pl1_2","12pl3_3",0.600043005436418,"bm","PL","San Jac","high",0.466944495881119,98,"sp","PL",NA
"11pl1_4","12pl3_3",0.753564318112531,"bm","PL","San Jac","high",2.63930679652026,36,"sp","PL",NA
"11pl1_24","12pl3_3",0.236471373698109,"bm","PL","San Jac","high",2.88855904086101,23.7,"sp","PL",NA
"11pl2_1","12pl3_3",0.605050227829896,"bm","PL","San Jac","high",0.784702612859565,85.3,"sp","PL",NA
"11pl2_2","12pl3_3",0.615893079748667,"bm","PL","San Jac","high",1.76398371968422,37.9,"sp","PL",NA
"11pl3_1","12pl3_3",0.453838417937347,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PL",NA
"11pl3_3","12pl3_3",0.576997905830967,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PL",NA
"12pl3_5","12pl3_4",0.875739220792564,"sp","PL","San Jac","low",18.7922583441182,12.5,"sp","PL",1.13719825534416
"12pp1_1","12pl3_4",0.0742133613461477,"sp","PP","San Jac","low",0.289085701281922,108.6,"sp","PL",NA
"12pp1_2","12pl3_4",0.690353413273245,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PL",NA
"12pp1_3","12pl3_4",0.567482715631957,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PL",NA
"12pp1_10","12pl3_4",0.707141973197833,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PL",14.3723095708831
"12pp2_1","12pl3_4",0.467203385083008,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PL",NA
"12pp2_2","12pl3_4",0.685424370984815,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PL",NA
"12pp2_7","12pl3_4",0.178772453145144,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PL",NA
"12pp2_8","12pl3_4",0.33397420702418,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PL",NA
"12pp2_21","12pl3_4",-0.238082743463358,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PL",NA
"12pp3_1","12pl3_4",0.451357246890381,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PL",12.3007630723948
"12pp3_2","12pl3_4",-0.159335365624433,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PL",3.49770413270474
"12pp3_3","12pl3_4",0.515718404144214,"sp","PP","San Jac","low",0.92587860465205,92.6,"sp","PL",1.42387038033344
"11ac1_1","12pl3_4",0.704286317638085,"bm","AC","San Jac","high",1.59037218040108,19.4,"sp","PL",NA
"11ac1_2","12pl3_4",0.524614336056816,"bm","AC","San Jac","high",1.26063416682481,45.4,"sp","PL",NA
"11ac1_3","12pl3_4",0.444719891484085,"bm","AC","San Jac","high",0.443777249871466,29.5,"sp","PL",NA
"11ac1_4","12pl3_4",0.680417439237158,"bm","AC","San Jac","high",4.85559395831027,30.4,"sp","PL",NA
"11ac2_1","12pl3_4",0.577326986695918,"bm","AC","San Jac","high",0.649809686942996,74.9,"sp","PL",NA
"11ac2_3","12pl3_4",0.260940274551527,"bm","AC","San Jac","high",2.45386438735576,17.8,"sp","PL",NA
"11ac2_10","12pl3_4",0.905096484975045,"bm","AC","San Jac","high",10.6127508627825,8.1,"sp","PL",NA
"11ac2_11","12pl3_4",0.83160470142143,"bm","AC","San Jac","high",5.61077341833843,11.6,"sp","PL",NA
"11ac3_1","12pl3_4",0.73234721313263,"bm","AC","San Jac","high",7.74112576617428,17.2,"sp","PL",NA
"11ac3_2","12pl3_4",0.817374623271827,"bm","AC","San Jac","high",6.84795551749793,19.8,"sp","PL",NA
"11ac3_4","12pl3_4",0.81182531941045,"bm","AC","San Jac","high",1.37772002749022,47.4,"sp","PL",NA
"11pj1_1","12pl3_4",0.700226472994431,"bm","PJ","San Jac","high",0.649163158956901,61.4,"sp","PL",NA
"11pj1_2","12pl3_4",0.501459644833717,"bm","PJ","San Jac","high",4.64815607799221,26.1,"sp","PL",NA
"11pj1_3","12pl3_4",0.760333579555522,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PL",NA
"11pj1_4","12pl3_4",0.503792505156829,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PL",NA
"11pj2_1","12pl3_4",0.470936434603866,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PL",NA
"11pj2_2","12pl3_4",0.2801728277027,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PL",NA
"11pj2_15","12pl3_4",0.820657116321888,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PL",NA
"11pj2_16","12pl3_4",0.600410881973032,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PL",NA
"11pj3_1","12pl3_4",0.587031201175087,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PL",NA
"11pj3_2","12pl3_4",0.759151515689853,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PL",NA
"11pj3_3","12pl3_4",0.648958670610278,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PL",NA
"11pj3_4","12pl3_4",-0.0200155481801348,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PL",NA
"11pj3_5","12pl3_4",0.526268141675006,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PL",NA
"11pl1_1","12pl3_4",0.777696096916288,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PL",NA
"11pl1_2","12pl3_4",0.558333639208644,"bm","PL","San Jac","high",0.466944495881119,98,"sp","PL",NA
"11pl1_4","12pl3_4",0.911144512908648,"bm","PL","San Jac","high",2.63930679652026,36,"sp","PL",NA
"11pl1_24","12pl3_4",0.413192076194296,"bm","PL","San Jac","high",2.88855904086101,23.7,"sp","PL",NA
"11pl2_1","12pl3_4",0.828094295816773,"bm","PL","San Jac","high",0.784702612859565,85.3,"sp","PL",NA
"11pl2_2","12pl3_4",0.749196382168374,"bm","PL","San Jac","high",1.76398371968422,37.9,"sp","PL",NA
"11pl3_1","12pl3_4",0.429360762331536,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PL",NA
"11pl3_3","12pl3_4",0.695414742352913,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PL",NA
"12pp1_1","12pl3_5",0.270399287681477,"sp","PP","San Jac","low",0.289085701281922,108.6,"sp","PL",NA
"12pp1_2","12pl3_5",0.738200948812549,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PL",NA
"12pp1_3","12pl3_5",0.637685848719482,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PL",NA
"12pp1_10","12pl3_5",0.791456788885125,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PL",13.7201220590761
"12pp2_1","12pl3_5",0.59627838894519,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PL",NA
"12pp2_2","12pl3_5",0.615301933667215,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PL",NA
"12pp2_7","12pl3_5",0.0519162226424836,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PL",NA
"12pp2_8","12pl3_5",0.474717406673761,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PL",NA
"12pp2_21","12pl3_5",-0.219784442867221,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PL",NA
"12pp3_1","12pl3_5",0.538090374012022,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PL",12.5293458458847
"12pp3_2","12pl3_5",-0.152774418469002,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PL",4.55492602974522
"12pp3_3","12pl3_5",0.501632835023872,"sp","PP","San Jac","low",0.92587860465205,92.6,"sp","PL",0.545688376331087
"11ac1_1","12pl3_5",0.786504039100418,"bm","AC","San Jac","high",1.59037218040108,19.4,"sp","PL",NA
"11ac1_2","12pl3_5",0.624656902973487,"bm","AC","San Jac","high",1.26063416682481,45.4,"sp","PL",NA
"11ac1_3","12pl3_5",0.611147900183456,"bm","AC","San Jac","high",0.443777249871466,29.5,"sp","PL",NA
"11ac1_4","12pl3_5",0.766459545138131,"bm","AC","San Jac","high",4.85559395831027,30.4,"sp","PL",NA
"11ac2_1","12pl3_5",0.593608876142093,"bm","AC","San Jac","high",0.649809686942996,74.9,"sp","PL",NA
"11ac2_3","12pl3_5",0.419008835434783,"bm","AC","San Jac","high",2.45386438735576,17.8,"sp","PL",NA
"11ac2_10","12pl3_5",0.769594149784979,"bm","AC","San Jac","high",10.6127508627825,8.1,"sp","PL",NA
"11ac2_11","12pl3_5",0.767217869882558,"bm","AC","San Jac","high",5.61077341833843,11.6,"sp","PL",NA
"11ac3_1","12pl3_5",0.768496165698229,"bm","AC","San Jac","high",7.74112576617428,17.2,"sp","PL",NA
"11ac3_2","12pl3_5",0.829074013848137,"bm","AC","San Jac","high",6.84795551749793,19.8,"sp","PL",NA
"11ac3_4","12pl3_5",0.728385293307747,"bm","AC","San Jac","high",1.37772002749022,47.4,"sp","PL",NA
"11pj1_1","12pl3_5",0.521281708311461,"bm","PJ","San Jac","high",0.649163158956901,61.4,"sp","PL",NA
"11pj1_2","12pl3_5",0.394870778973311,"bm","PJ","San Jac","high",4.64815607799221,26.1,"sp","PL",NA
"11pj1_3","12pl3_5",0.642377392115012,"bm","PJ","San Jac","high",4.65285375273123,26.6,"sp","PL",NA
"11pj1_4","12pl3_5",0.548829451339586,"bm","PJ","San Jac","high",1.5026015111091,59.8,"sp","PL",NA
"11pj2_1","12pl3_5",0.44823502824065,"bm","PJ","San Jac","high",1.04125139693896,54.1,"sp","PL",NA
"11pj2_2","12pl3_5",0.224334889756726,"bm","PJ","San Jac","high",2.31896967397162,39.8,"sp","PL",NA
"11pj2_15","12pl3_5",0.758714862677284,"bm","PJ","San Jac","high",1.55851689324013,27.9,"sp","PL",NA
"11pj2_16","12pl3_5",0.487074524999885,"bm","PJ","San Jac","high",2.63221710577576,19.5,"sp","PL",NA
"11pj3_1","12pl3_5",0.525261932468373,"bm","PJ","San Jac","high",4.25635467038994,29,"sp","PL",NA
"11pj3_2","12pl3_5",0.674672593006554,"bm","PJ","San Jac","high",1.42662683849022,77.1,"sp","PL",NA
"11pj3_3","12pl3_5",0.52936786881519,"bm","PJ","San Jac","high",8.97625488176715,11,"sp","PL",NA
"11pj3_4","12pl3_5",-0.0494469045200938,"bm","PJ","San Jac","high",1.21605391754946,83,"sp","PL",NA
"11pj3_5","12pl3_5",0.58137914143759,"bm","PJ","San Jac","high",5.66750472049122,23.9,"sp","PL",NA
"11pl1_1","12pl3_5",0.635796250525877,"bm","PL","San Jac","high",1.22681202823371,46.2,"sp","PL",NA
"11pl1_2","12pl3_5",0.493445075703783,"bm","PL","San Jac","high",0.466944495881119,98,"sp","PL",NA
"11pl1_4","12pl3_5",0.774046753793403,"bm","PL","San Jac","high",2.63930679652026,36,"sp","PL",NA
"11pl1_24","12pl3_5",0.384959317256017,"bm","PL","San Jac","high",2.88855904086101,23.7,"sp","PL",NA
"11pl2_1","12pl3_5",0.633557230709635,"bm","PL","San Jac","high",0.784702612859565,85.3,"sp","PL",NA
"11pl2_2","12pl3_5",0.699752164487669,"bm","PL","San Jac","high",1.76398371968422,37.9,"sp","PL",NA
"11pl3_1","12pl3_5",0.419246948579158,"bm","PL","San Jac","high",0.730393583542967,121.5,"sp","PL",NA
"11pl3_3","12pl3_5",0.619632119289843,"bm","PL","San Jac","high",1.08850775894302,59.9,"sp","PL",NA
"12pp1_2","12pp1_1",0.614140979640477,"sp","PP","San Jac","low",0.768903323049249,50.5,"sp","PP",17.8553555851547
"12pp1_3","12pp1_1",0.694827479409231,"sp","PP","San Jac","low",0.53794021973759,70.6,"sp","PP",NA
"12pp1_10","12pp1_1",0.533412831326102,"sp","PP","San Jac","low",0.501118565570682,87.8,"sp","PP",NA
"12pp2_1","12pp1_1",0.655546817370823,"sp","PP","San Jac","low",0.518852672312602,95.2,"sp","PP",NA
"12pp2_2","12pp1_1",-0.109798518094385,"sp","PP","San Jac","low",2.13319391958153,47.1,"sp","PP",NA
"12pp2_7","12pp1_1",-0.0718925547672003,"sp","PP","San Jac","low",2.92665675508082,26.3,"sp","PP",NA
"12pp2_8","12pp1_1",-0.127721585350266,"sp","PP","San Jac","low",1.71389576535412,66.2,"sp","PP",NA
"12pp2_21","12pp1_1",0.228881733167905,"sp","PP","San Jac","low",8.04775691561676,19.1,"sp","PP",NA
"12pp3_1","12pp1_1",0.642582306632688,"sp","PP","San Jac","low",1.64007321906686,109.5,"sp","PP",NA
"12pp3_2","12pp1_1",0.465996760307823,"sp","PP","San Jac","low",3.22367336521135,23.9,"sp","PP",NA
