"tree1","tree2","pearson_r","Site.x","Species.x","Region","hilo","Neighborhood.x","DBH","con_freq","con_freqBA","Site.y","Neighborhood.y","Species.y","dist"
"8ac1_3157","8ac1_2",0.438549235470486,"pr","AC","SEKI","high",1,35.6,0.761904761904762,0.378080778682181,"pr",1,"AC",30.2430890938405
"8pj1_1","8ac1_2",0.210787964540078,"pr","PJ","SEKI","high",1,67.2,0.19047619047619,0.185826438425435,"pr",1,"AC",6.77581103236207
"8pj1_2","8ac1_2",0.520958174569918,"pr","PJ","SEKI","high",1,18,0.25,0.30788046889348,"pr",1,"AC",7.74958266325588
"8pj1_3","8ac1_2",0.323363249825446,"pr","PJ","SEKI","high",1,47.3,0.25,0.30788046889348,"pr",1,"AC",8.07411993560146
"8pj1_497","8ac1_2",0.31906064335661,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"AC",13.3926185435174
"8pl1_1","8ac1_2",0.523230979182152,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"AC",16.4607956398288
"8pl1_3150","8ac1_2",0.651423596036576,"pr","PL","SEKI","high",1,44.5,0.0909090909090909,0.0833998888269919,"pr",1,"AC",28.8115946332961
"8ac2_2","8ac2_1",0.499524481149625,"pr","AC","SEKI","high",2,96,0.6875,0.513567962567625,"pr",2,"AC",18.6313995955599
"8ac2_4","8ac2_1",0.0558101148561769,"pr","AC","SEKI","high",2,85.9,0.921052631578947,0.747219451553715,"pr",2,"AC",35.9515893976699
"8ac2_528","8ac2_1",0.0659390864978162,"pr","AC","SEKI","high",2,20.7,0.578947368421053,0.5177590115848,"pr",2,"AC",4.80948360659108
"8ac2_533","8ac2_1",0.463560361672066,"pr","AC","SEKI","high",2,49.3,0.526315789473684,0.488132274819068,"pr",2,"AC",5.63036276854795
"8ac2_543","8ac2_1",-0.00550964385997236,"pr","AC","SEKI","high",2,105.2,0.75,0.466331674481901,"pr",2,"AC",12.1694993014694
"8pj2_1","8ac2_1",0.0331600223374481,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",7.62756287725448
"8pj2_2","8ac2_1",0.0445265647392903,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",8.81229414692738
"8pj2_552","8ac2_1",-0.0514881295986763,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",3.15363962496134
"8pl2_1","8ac2_1",-0.0555841607165752,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"AC",10.757034597677
"8pl2_2","8ac2_1",-0.00551460081553376,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",35.6514484357781
"8pl2_3001","8ac2_1",-0.00402618943637655,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",33.428805933833
"8ac2_4","8ac2_2",0.294871389604564,"pr","AC","SEKI","high",2,85.9,0.921052631578947,0.747219451553715,"pr",2,"AC",20.6746599406006
"8ac2_528","8ac2_2",-0.182462749492573,"pr","AC","SEKI","high",2,20.7,0.578947368421053,0.5177590115848,"pr",2,"AC",20.3299112164892
"8ac2_533","8ac2_2",-0.0482852291684632,"pr","AC","SEKI","high",2,49.3,0.526315789473684,0.488132274819068,"pr",2,"AC",22.8770723597678
"8ac2_543","8ac2_2",0.0549115987957996,"pr","AC","SEKI","high",2,105.2,0.75,0.466331674481901,"pr",2,"AC",28.6615723863085
"8pj2_1","8ac2_2",0.171275037187231,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",11.9453643852623
"8pj2_2","8ac2_2",-0.0496765971980003,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",10.6322745301498
"8pj2_552","8ac2_2",0.152819173878661,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",19.3226694291197
"8pl2_1","8ac2_2",-0.145463044038274,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"AC",8.11769456472908
"8pl2_2","8ac2_2",0.051906473602311,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",20.2578872512539
"8pl2_3001","8ac2_2",0.0878203940191931,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",46.2066563336326
"8ac2_528","8ac2_4",-0.0726212507486963,"pr","AC","SEKI","high",2,20.7,0.578947368421053,0.5177590115848,"pr",2,"AC",39.1626512794295
"8ac2_533","8ac2_4",-0.177814285405496,"pr","AC","SEKI","high",2,49.3,0.526315789473684,0.488132274819068,"pr",2,"AC",38.1004956884625
"8ac2_543","8ac2_4",0.435160063695797,"pr","AC","SEKI","high",2,105.2,0.75,0.466331674481901,"pr",2,"AC",47.6338926662827
"8pj2_1","8ac2_4",0.178180808636528,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",28.3348526128219
"8pj2_2","8ac2_4",0.255846349610786,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",27.2232841518278
"8pj2_552","8ac2_4",-0.242712539424913,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",37.7691221474772
"8pl2_1","8ac2_4",-0.0528416411377994,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"AC",25.8723185303775
"8pl2_2","8ac2_4",0.204533106008529,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",0.47182717886748
"8pl2_3001","8ac2_4",0.0138991637450098,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",66.6559032782039
"8ac3_4","8ac3_3",0.107628751264654,"pr","AC","SEKI","high",3,16,0.617647058823529,0.398092835800265,"pr",3,"AC",3.99636591820457
"8pj3_1","8ac3_3",-0.164630430202488,"pr","PJ","SEKI","high",3,101.2,0.162162162162162,0.228575795816851,"pr",3,"AC",4.38795274901442
"8pj3_2","8ac3_3",0.310420477097176,"pr","PJ","SEKI","high",3,41.6,0.189189189189189,0.261302793992414,"pr",3,"AC",3.51008564409546
"8pj3_598","8ac3_3",0.458381727495368,"pr","PJ","SEKI","high",3,42.2,0.2,0.218367892313181,"pr",3,"AC",12.6489781229588
"8pl3_1","8ac3_3",0.089864618887048,"pr","PL","SEKI","high",3,15,0.193548387096774,0.214185020051063,"pr",3,"AC",4.59897635661622
"8pl3_2","8ac3_3",0.0506864844500986,"pr","PL","SEKI","high",3,8.2,0.225806451612903,0.362301901485622,"pr",3,"AC",7.07334625760487
"8pl3_604","8ac3_3",0.213061493342087,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"AC",16.3940270857892
"8pj3_1","8ac3_4",0.171421288777268,"pr","PJ","SEKI","high",3,101.2,0.162162162162162,0.228575795816851,"pr",3,"AC",7.7868920725744
"8pj3_2","8ac3_4",0.0467370804627635,"pr","PJ","SEKI","high",3,41.6,0.189189189189189,0.261302793992414,"pr",3,"AC",0.636218062628923
"8pj3_598","8ac3_4",0.388289999665441,"pr","PJ","SEKI","high",3,42.2,0.2,0.218367892313181,"pr",3,"AC",10.7483735904838
"8pl3_1","8ac3_4",0.0186562529413483,"pr","PL","SEKI","high",3,15,0.193548387096774,0.214185020051063,"pr",3,"AC",4.37176330050381
"8pl3_2","8ac3_4",-0.0353937176793469,"pr","PL","SEKI","high",3,8.2,0.225806451612903,0.362301901485622,"pr",3,"AC",3.86709397561203
"8pl3_604","8ac3_4",0.0770432684387625,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"AC",16.4784565109213
"8pj1_1","8ac1_3157",0.272407862558076,"pr","PJ","SEKI","high",1,67.2,0.19047619047619,0.185826438425435,"pr",1,"AC",29.6093638059939
"8pj1_2","8ac1_3157",0.121763548708861,"pr","PJ","SEKI","high",1,18,0.25,0.30788046889348,"pr",1,"AC",26.7793745594964
"8pj1_3","8ac1_3157",0.182757027125469,"pr","PJ","SEKI","high",1,47.3,0.25,0.30788046889348,"pr",1,"AC",25.9723421259348
"8pj1_497","8ac1_3157",0.186818725329581,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"AC",24.1698550118961
"8pl1_1","8ac1_3157",0.270857867413411,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"AC",30.6664529100777
"8pl1_3150","8ac1_3157",0.422172606697211,"pr","PL","SEKI","high",1,44.5,0.0909090909090909,0.0833998888269919,"pr",1,"AC",5.59438684922335
"8ac2_533","8ac2_528",0.425635959903,"pr","AC","SEKI","high",2,49.3,0.526315789473684,0.488132274819068,"pr",2,"AC",9.16403229765849
"8ac2_543","8ac2_528",-0.11226352543312,"pr","AC","SEKI","high",2,105.2,0.75,0.466331674481901,"pr",2,"AC",8.49000280052337
"8pj2_1","8ac2_528",-0.0255634571773172,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",11.1728187554934
"8pj2_2","8ac2_528",0.228314301819921,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",12.0818106560387
"8pj2_552","8ac2_528",0.00189876296258107,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",1.70413795241776
"8pl2_1","8ac2_528",0.216272500134185,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"AC",13.3198355477101
"8pl2_2","8ac2_528",0.296529868198101,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",38.828908050096
"8pl2_3001","8ac2_528",0.170417457564951,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",28.9132814825834
"8ac2_543","8ac2_533",-0.00974857325343811,"pr","AC","SEKI","high",2,105.2,0.75,0.466331674481901,"pr",2,"AC",13.4486613500899
"8pj2_1","8ac2_533",-0.0319408466355885,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",10.9882205096441
"8pj2_2","8ac2_533",0.0301766030174129,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",12.3148027349731
"8pj2_552","8ac2_533",-0.0293864844436347,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",7.98424496349655
"8pl2_1","8ac2_533",0.0477549720645632,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"AC",14.7595964066928
"8pl2_2","8ac2_533",0.0536998451348186,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",37.8544740626346
"8pl2_3001","8ac2_533",0.0564029464526051,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",35.2077323314664
"8pj2_1","8ac2_543",0.270098269903517,"pr","PJ","SEKI","high",2,110.7,0.115384615384615,0.154355422329334,"pr",2,"AC",19.4679634505547
"8pj2_2","8ac2_543",0.142972665975666,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"AC",20.4708923945943
"8pj2_552","8ac2_543",-0.0981140896370483,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"AC",9.87888215918508
"8pl2_1","8ac2_543",-0.0656196023193326,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"AC",21.8088772946081
"8pl2_2","8ac2_543",0.309437113873056,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"AC",47.3042915951622
"8pl2_3001","8ac2_543",0.153842709207681,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"AC",21.7776784624458
"8pj1_2","8pj1_1",0.119696075220342,"pr","PJ","SEKI","high",1,18,0.25,0.30788046889348,"pr",1,"PJ",2.87645214803032
"8pj1_3","8pj1_1",0.313031953328631,"pr","PJ","SEKI","high",1,47.3,0.25,0.30788046889348,"pr",1,"PJ",3.67572463089973
"8pj1_497","8pj1_1",0.0291678591170305,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"PJ",18.4381144398299
"8pl1_1","8pj1_1",0.154234924310771,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"PJ",22.7433955750289
"8pl1_3150","8pj1_1",0.198590460899738,"pr","PL","SEKI","high",1,44.5,0.0909090909090909,0.0833998888269919,"pr",1,"PJ",29.4484858131866
"8pj1_3","8pj1_2",0.142012407730471,"pr","PJ","SEKI","high",1,47.3,0.25,0.30788046889348,"pr",1,"PJ",0.807379906786426
"8pj1_497","8pj1_2",0.119332501081039,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"PJ",17.3899101486286
"8pl1_1","8pj1_2",0.0506000201934942,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"PJ",22.4296977037733
"8pl1_3150","8pj1_2",0.287646086994816,"pr","PL","SEKI","high",1,44.5,0.0909090909090909,0.0833998888269919,"pr",1,"PJ",26.7764161477788
"8pj1_497","8pj1_3",0.333411219226491,"pr","PJ","SEKI","high",1,71.5,0.216216216216216,0.505547102620832,"pr",1,"PJ",17.0486834506735
"8pl1_1","8pj1_3",0.0646597911658308,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"PJ",22.278435050953
"8pl1_3150","8pj1_3",0.266720373062879,"pr","PL","SEKI","high",1,44.5,0.0909090909090909,0.0833998888269919,"pr",1,"PJ",25.9925301040788
"8pj2_2","8pj2_1",0.165802559133432,"pr","PJ","SEKI","high",2,95.8,0.107142857142857,0.15919325242908,"pr",2,"PJ",1.32660241526033
"8pj2_552","8pj2_1",0.44815581186574,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"PJ",9.61816302184298
"8pl2_1","8pj2_1",0.213022180509501,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"PJ",3.87518379641986
"8pl2_2","8pj2_1",0.230585974537251,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"PJ",28.0305731969869
"8pl2_3001","8pj2_1",0.163260689620177,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PJ",39.9204942230682
"8pj2_552","8pj2_2",0.0817739574711354,"pr","PJ","SEKI","high",2,42,0.142857142857143,0.200527319230338,"pr",2,"PJ",10.5930424342612
"8pl2_1","8pj2_2",0.291034356433429,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"PJ",2.61738418167666
"8pl2_2","8pj2_2",0.629796925206619,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"PJ",26.9097479433531
"8pl2_3001","8pj2_2",0.216680284609585,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PJ",40.6473518812022
"8pj3_2","8pj3_1",-0.249313237951706,"pr","PJ","SEKI","high",3,41.6,0.189189189189189,0.261302793992414,"pr",3,"PJ",7.48877156304632
"8pj3_598","8pj3_1",0.0690615922906848,"pr","PJ","SEKI","high",3,42.2,0.2,0.218367892313181,"pr",3,"PJ",16.9901406377881
"8pl3_1","8pj3_1",0.00564281214265519,"pr","PL","SEKI","high",3,15,0.193548387096774,0.214185020051063,"pr",3,"PJ",5.52096387924462
"8pl3_2","8pj3_1",0.0375590035115868,"pr","PL","SEKI","high",3,8.2,0.225806451612903,0.362301901485622,"pr",3,"PJ",9.56612460302713
"8pl3_604","8pj3_1",0.296174471035207,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PJ",19.9292307325308
"8pj3_598","8pj3_2",0.201497608142454,"pr","PJ","SEKI","high",3,42.2,0.2,0.218367892313181,"pr",3,"PJ",10.5718854760518
"8pl3_1","8pj3_2",0.205800339298323,"pr","PL","SEKI","high",3,15,0.193548387096774,0.214185020051063,"pr",3,"PJ",4.56362052699395
"8pl3_2","8pj3_2",-0.0385169491012203,"pr","PL","SEKI","high",3,8.2,0.225806451612903,0.362301901485622,"pr",3,"PJ",4.48538801906746
"8pl3_604","8pj3_2",-0.0526304276169718,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PJ",16.0324980060021
"8pl1_1","8pj1_497",-0.180401874887067,"pr","PL","SEKI","high",1,119.5,0.0344827586206897,0.262721485697108,"pr",1,"PJ",7.064457052781
"8pl1_3150","8pj1_497",0.081816298680584,"pr","PL","SEKI","high",1,44.5,0.0909090909090909,0.0833998888269919,"pr",1,"PJ",20.5551803613682
"8pl2_1","8pj2_552",0.237002365654495,"pr","PL","SEKI","high",2,19.4,0.0967741935483871,0.340265425923376,"pr",2,"PJ",12.0130634338519
"8pl2_2","8pj2_552",0.0714765924049273,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"PJ",37.4440855170533
"8pl2_3001","8pj2_552",0.0962417442814047,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PJ",30.5894424651156
"8pl3_1","8pj3_598",0.272698241079706,"pr","PL","SEKI","high",3,15,0.193548387096774,0.214185020051063,"pr",3,"PJ",15.1120823101653
"8pl3_2","8pj3_598",-0.0201238761072857,"pr","PL","SEKI","high",3,8.2,0.225806451612903,0.362301901485622,"pr",3,"PJ",13.2317296803026
"8pl3_604","8pj3_598",0.148634955035847,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PJ",8.54514676865006
"8pl1_3150","8pl1_1",0.418239815827357,"pr","PL","SEKI","high",1,44.5,0.0909090909090909,0.0833998888269919,"pr",1,"PL",26.5273219561738
"8pl2_2","8pl2_1",0.0586331454892852,"pr","PL","SEKI","high",2,87.3,0.0526315789473684,0.252402384337835,"pr",2,"PL",25.5300805440405
"8pl2_3001","8pl2_1",-0.00162794705870231,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PL",41.2405326767749
"8pl2_3001","8pl2_2",0.624759901208231,"pr","PL","SEKI","high",2,90.1,0.0952380952380952,0.204602952013865,"pr",2,"PL",66.2684768769262
"8pl3_2","8pl3_1",0.600532038307077,"pr","PL","SEKI","high",3,8.2,0.225806451612903,0.362301901485622,"pr",3,"PL",4.24586745462246
"8pl3_604","8pl3_1",0.346191519886468,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PL",20.3288097949961
"8pl3_604","8pl3_2",0.228165269939723,"pr","PL","SEKI","high",3,126.5,0.075,0.187931319487029,"pr",3,"PL",19.9215151757364
"4ac1_2","4ac1_1",-0.00113243097144874,"cm","AC","SEKI","low",1,41,0.25,0.332342938599285,"cm",1,"AC",13.6813126461893
"4ac1_102","4ac1_1",0.367933185960964,"cm","AC","SEKI","low",1,120.6,0.285714285714286,0.550134496329032,"cm",1,"AC",17.3409587465875
"4ac1_105","4ac1_1",0.343149608320362,"cm","AC","SEKI","low",1,45.6,0.241379310344828,0.305056434274921,"cm",1,"AC",18.9515178973492
"4pj1_1","4ac1_1",0.0576850672778846,"cm","PJ","SEKI","low",1,91.9,0.130434782608696,0.0524283681624509,"cm",1,"AC",18.6611458750849
"4pj1_117","4ac1_1",0.23581807155754,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"AC",29.7492361239207
"4pj1_118","4ac1_1",0.0565191355261275,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"AC",30.7163976961493
"4pl1_1","4ac1_1",0.0403638945668801,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"AC",10.2766698526925
"4pl1_2","4ac1_1",0.26795089339024,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"AC",1.98247551582784
"4pl1_122","4ac1_1",0.0911416234396208,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"AC",18.0113754101626
"4ac1_102","4ac1_2",0.159856428019759,"cm","AC","SEKI","low",1,120.6,0.285714285714286,0.550134496329032,"cm",1,"AC",5.58901003378461
"4ac1_105","4ac1_2",0.230738259845216,"cm","AC","SEKI","low",1,45.6,0.241379310344828,0.305056434274921,"cm",1,"AC",6.26434986602018
"4pj1_1","4ac1_2",-0.0534785555304272,"cm","PJ","SEKI","low",1,91.9,0.130434782608696,0.0524283681624509,"cm",1,"AC",18.2670270401013
"4pj1_117","4ac1_2",-0.22123502791561,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"AC",31.6311890264749
"4pj1_118","4ac1_2",0.0260961337582743,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"AC",29.4268878517539
"4pl1_1","4ac1_2",-0.357049429747086,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"AC",13.0357092999535
"4pl1_2","4ac1_2",-0.300030054682525,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"AC",15.6438133629216
"4pl1_122","4ac1_2",0.137511147772017,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"AC",7.00650701157228
"4ac1_105","4ac1_102",0.53056865161448,"cm","AC","SEKI","low",1,45.6,0.241379310344828,0.305056434274921,"cm",1,"AC",8.86799329347774
"4pj1_1","4ac1_102",0.356459303778577,"cm","PJ","SEKI","low",1,91.9,0.130434782608696,0.0524283681624509,"cm",1,"AC",15.5355368505758
"4pj1_117","4ac1_102",0.243287315479453,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"AC",28.6201060601404
"4pj1_118","4ac1_102",0.196595648412766,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"AC",25.428494344485
"4pl1_1","4ac1_102",0.298520105977501,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"AC",13.0138329956623
"4pl1_2","4ac1_102",0.552138101311055,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"AC",19.309961144279
"4pl1_122","4ac1_102",0.162901586656097,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"AC",10.9350589488527
"4pj1_1","4ac1_105",0.0166588855208659,"cm","PJ","SEKI","low",1,91.9,0.130434782608696,0.0524283681624509,"cm",1,"AC",23.8752044390332
"4pj1_117","4ac1_105",0.0661696207927606,"cm","PJ","SEKI","low",1,59.4,0.5,0.070105130124733,"cm",1,"AC",37.1753235669719
"4pj1_118","4ac1_105",0.152695581098501,"cm","PJ","SEKI","low",1,38.6,0.333333333333333,0.375984402039553,"cm",1,"AC",34.2803700593923
"4pl1_1","4ac1_105",-0.125232975546923,"cm","PL","SEKI","low",1,136.6,0.28,0.16843236875249,"cm",1,"AC",19.2775237603604
"4pl1_2","4ac1_105",0.202143260210934,"cm","PL","SEKI","low",1,92,0.3,0.167075301078751,"cm",1,"AC",20.8169175509614
"4pl1_122","4ac1_105",0.476602354696979,"cm","PL","SEKI","low",1,50.1,0.344827586206897,0.419936829599919,"cm",1,"AC",2.7854236111626
"4ac2_1","4ac2_1924",0.525460344461893,"cm","AC","SEKI","low",2,54.6,0.571428571428571,0.433294910360883,"cm",2,"AC",25.7604021153211
"4ac2_2","4ac2_1924",0.507525180021847,"cm","AC","SEKI","low",2,83.1,0.538461538461538,0.399319582151457,"cm",2,"AC",27.276175320147
"4ac2_3","4ac2_1924",0.420773509248379,"cm","AC","SEKI","low",2,52.9,0.857142857142857,0.935786988157889,"cm",2,"AC",8.93214221728648
"4pp2_1","4ac2_1924",0.372618559618338,"cm","PP","SEKI","low",2,52,0.105263157894737,0.0474123237146843,"cm",2,"AC",7.82675530415425
"4pj2_2","4ac2_1924",0.163611452036222,"cm","PJ","SEKI","low",2,94,0.181818181818182,0.234445866180807,"cm",2,"AC",56.3611395489147
"4pj2_3064","4ac2_1924",0.212921407236387,"cm","PJ","SEKI","low",2,33.1,0.258064516129032,0.328682184322529,"cm",2,"AC",60.5990162463025
"4pj2_3101","4ac2_1924",0.254385344597477,"cm","PJ","SEKI","low",2,64.2,0.125,0.231771338530878,"cm",2,"AC",15.123682248236
"4pl2_1","4ac2_1924",0.194924684359507,"cm","PL","SEKI","low",2,152.3,0.0588235294117647,0.309051889423296,"cm",2,"AC",32.0447161805391
"4ac3_1967","4ac3_1954",0.515972496836931,"cm","AC","SEKI","low",3,47.3,0.689655172413793,0.48575221722027,"cm",3,"AC",9.82034860824232
"4ac3_1","4ac3_1954",0.136387251063914,"cm","AC","SEKI","low",3,47,0.533333333333333,0.317715487676957,"cm",3,"AC",18.1332817689352
"4ac3_2","4ac3_1954",0.263841663591385,"cm","AC","SEKI","low",3,38,0.631578947368421,0.528931423057406,"cm",3,"AC",16.0580308938793
"4pj3_1965","4ac3_1954",0.377298973963601,"cm","PJ","SEKI","low",3,54.7,0.107142857142857,0.0612686971200659,"cm",3,"AC",12.0140186709958
"4pj3_1966","4ac3_1954",0.357413496666183,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"AC",10.8966793087275
"4pj3_1","4ac3_1954",0.0494389908961217,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"AC",11.2786570046767
"4pj3_2","4ac3_1954",0.318686567472756,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"AC",9.13946923563828
"4pl3_1959","4ac3_1954",0.167041123507792,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"AC",16.1263081628668
"4pl3_1","4ac3_1954",0.112301114182422,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"AC",9.77600011666067
"4ac3_1","4ac3_1967",0.476152188108314,"cm","AC","SEKI","low",3,47,0.533333333333333,0.317715487676957,"cm",3,"AC",25.3449275479133
"4ac3_2","4ac3_1967",0.542395426816301,"cm","AC","SEKI","low",3,38,0.631578947368421,0.528931423057406,"cm",3,"AC",23.8335739628818
"4pj3_1965","4ac3_1967",0.378666957387747,"cm","PJ","SEKI","low",3,54.7,0.107142857142857,0.0612686971200659,"cm",3,"AC",2.41269654167743
"4pj3_1966","4ac3_1967",0.312465822658241,"cm","PJ","SEKI","low",3,47.8,0.166666666666667,0.117891101338234,"cm",3,"AC",1.37648921780414
"4pj3_1","4ac3_1967",0.123727209177226,"cm","PJ","SEKI","low",3,47.1,0.192307692307692,0.302820324593427,"cm",3,"AC",18.2522089012446
"4pj3_2","4ac3_1967",0.10876296514851,"cm","PJ","SEKI","low",3,78.3,0.142857142857143,0.208460360874026,"cm",3,"AC",18.8322940383662
"4pl3_1959","4ac3_1967",0.240834733261187,"cm","PL","SEKI","low",3,91.6,0.0526315789473684,0.0997796313537337,"cm",3,"AC",20.0021759406679
"4pl3_1","4ac3_1967",0.418933658362914,"cm","PL","SEKI","low",3,78.4,0.0384615384615385,0.0712965616868441,"cm",3,"AC",15.3428435203974
"4ac2_2","4ac2_1",0.41563023767974,"cm","AC","SEKI","low",2,83.1,0.538461538461538,0.399319582151457,"cm",2,"AC",2.24362914005853
"4ac2_3","4ac2_1",0.534317054324551,"cm","AC","SEKI","low",2,52.9,0.857142857142857,0.935786988157889,"cm",2,"AC",18.9007943083372
