"tree1","tree2","pearson_r","decade","Site.x","Species.x","Region","hilo","Neighborhood.x","DBH","con_freq","con_freqBA","Site.y","Neighborhood.y","Species.y","dist"
"9am1_4","9am1_1",0.701559562349115,2000,"ic","AM","Mammoth","low",1,16.1,0.0368098159509202,0.0194752502630142,"ic",1,"AM",14.7429921224632
"9pj1_1","9am1_1",0.555077143335732,2000,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AM",2.85508286248338
"9pj1_2","9am1_1",0.15129240549035,2000,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AM",4.8402346805647
"9pj1_3","9am1_1",0.345596229784453,2000,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AM",6.49684403439829
"9pj1_4","9am1_1",0.0393468375287453,2000,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AM",7.15822766520434
"9pj1_5","9am1_1",0.155466426787015,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AM",7.70486393165398
"9pj1_6","9am1_1",0.324935237540211,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AM",14.9400093055752
"9pj1_7","9am1_1",0.256813941994907,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AM",22.8418968977155
"9am1_2","9ac1_2",0.00612071235702121,2000,"ic","AM","Mammoth","low",1,15.4,0.0392156862745098,0.0227348368677146,"ic",1,"AC",NA
"9am1_3","9ac1_2",0.899045535159498,2000,"ic","AM","Mammoth","low",1,39.5,0.0363636363636364,0.0179537477241488,"ic",1,"AC",NA
"9am1_4","9ac1_2",0.334088355154696,2000,"ic","AM","Mammoth","low",1,16.1,0.0368098159509202,0.0194752502630142,"ic",1,"AC",NA
"9pj1_1","9ac1_2",0.252337459857342,2000,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AC",NA
"9pj1_2","9ac1_2",0.104787441274518,2000,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AC",NA
"9pj1_3","9ac1_2",0.343853525647145,2000,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AC",NA
"9pj1_4","9ac1_2",0.142567796524216,2000,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AC",NA
"9pj1_5","9ac1_2",0.166409668568938,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AC",NA
"9pj1_6","9ac1_2",0.396296778565874,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AC",NA
"9pj1_7","9ac1_2",0.0356626706020673,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AC",NA
"9ac2_2","9ac2_1",0.073824060728928,2000,"ic","AC","Mammoth","low",2,9.2,0.137931034482759,0.0983838328651458,"ic",2,"AC",14.8707346370404
"9pj2_1","9ac2_1",0.502169279333858,2000,"ic","PJ","Mammoth","low",2,112.8,0.609195402298851,0.681362957250952,"ic",2,"AC",5.41059259342692
"9pj2_2","9ac2_1",0.211800481063519,2000,"ic","PJ","Mammoth","low",2,16,0.623529411764706,0.0419501579685636,"ic",2,"AC",4.28579397403212
"9pj2_3","9ac2_1",0.461153050981182,2000,"ic","PJ","Mammoth","low",2,20.1,0.627906976744186,0.065226657022832,"ic",2,"AC",5.62007908451281
"9pj2_4","9ac2_1",0.737946717037462,2000,"ic","PJ","Mammoth","low",2,64.4,0.671641791044776,0.892142953083398,"ic",2,"AC",2.06231550573633
"9pj2_5","9ac2_1",0.713786569855922,2000,"ic","PJ","Mammoth","low",2,18.9,0.560975609756098,0.0322084727912747,"ic",2,"AC",7.61787378286655
"9pj2_6","9ac2_1",0.307702756590891,2000,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"AC",8.54539186530614
"9pj2_7","9ac2_1",0.167614655021752,2000,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"AC",7.88028156912293
"9pj2_8","9ac2_1",0.467601376915618,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"AC",8.52307016654066
"9pj2_1","9ac2_2",-0.235129435620188,2000,"ic","PJ","Mammoth","low",2,112.8,0.609195402298851,0.681362957250952,"ic",2,"AC",19.9517031041806
"9pj2_2","9ac2_2",-0.388614556205698,2000,"ic","PJ","Mammoth","low",2,16,0.623529411764706,0.0419501579685636,"ic",2,"AC",18.9885813344775
"9pj2_3","9ac2_2",0.368904227625138,2000,"ic","PJ","Mammoth","low",2,20.1,0.627906976744186,0.065226657022832,"ic",2,"AC",20.2871706774821
"9pj2_4","9ac2_2",-0.399259735853433,2000,"ic","PJ","Mammoth","low",2,64.4,0.671641791044776,0.892142953083398,"ic",2,"AC",15.0751909754296
"9pj2_5","9ac2_2",-0.204416390722238,2000,"ic","PJ","Mammoth","low",2,18.9,0.560975609756098,0.0322084727912747,"ic",2,"AC",18.6633635706817
"9pj2_6","9ac2_2",-0.331930469174701,2000,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"AC",19.3102737059318
"9pj2_7","9ac2_2",-0.131620266345267,2000,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"AC",17.1771913016286
"9pj2_8","9ac2_2",-0.0279879728608652,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"AC",16.3988598566523
"9am1_3","9am1_2",0.0843530385917173,2000,"ic","AM","Mammoth","low",1,39.5,0.0363636363636364,0.0179537477241488,"ic",1,"AM",10.4857801666445
"9am1_4","9am1_2",0.543834194290516,2000,"ic","AM","Mammoth","low",1,16.1,0.0368098159509202,0.0194752502630142,"ic",1,"AM",9.8964618157549
"9pj1_1","9am1_2",0.376105885796526,2000,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AM",4.45077938393074
"9pj1_2","9am1_2",-0.0814379733455979,2000,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AM",2.11441710883552
"9pj1_3","9am1_2",-0.0481604113175289,2000,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AM",6.90454123761398
"9pj1_4","9am1_2",0.0188616282266938,2000,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AM",4.27686873421556
"9pj1_5","9am1_2",0.206682945433197,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AM",10.4882525175343
"9pj1_6","9am1_2",0.181757863334684,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AM",13.1692794935666
"9pj1_7","9am1_2",0.133057482386631,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AM",19.5963078222998
"9am1_4","9am1_3",0.364960890888181,2000,"ic","AM","Mammoth","low",1,16.1,0.0368098159509202,0.0194752502630142,"ic",1,"AM",10.5592112098895
"9pj1_1","9am1_3",0.348944253599075,2000,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AM",7.90050663874773
"9pj1_2","9am1_3",-0.0927753037847411,2000,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AM",8.67716783371516
"9pj1_3","9am1_3",0.391222596764475,2000,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AM",3.82149756272048
"9pj1_4","9am1_3",0.173047004909386,2000,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AM",6.46037456870151
"9pj1_5","9am1_3",0.181483995072436,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AM",3.81973277819221
"9pj1_6","9am1_3",0.347805768364635,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AM",5.89010126288263
"9pj1_7","9am1_3",0.204067755378549,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AM",14.3954179153588
"9pj1_1","9am1_4",0.376531653933916,2000,"ic","PJ","Mammoth","low",1,37.5,0.88961038961039,0.929705901323305,"ic",1,"AM",11.9268708959818
"9pj1_2","9am1_4",0.0349703585581454,2000,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"AM",10.1338359225026
"9pj1_3","9am1_4",0.0434986425947118,2000,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"AM",10.09110864161
"9pj1_4","9am1_4",-0.171593864197911,2000,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"AM",7.64907228192948
"9pj1_5","9am1_4",-0.0452497121921968,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"AM",13.5559672736217
"9pj1_6","9am1_4",0.0992050939207008,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"AM",7.87113208520285
"9pj1_7","9am1_4",0.129854547414609,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"AM",10.4973112861164
"9am3_2","9am3_1",0.378251334958367,2000,"ic","AM","Mammoth","low",3,19.2,0.297872340425532,0.243473799818173,"ic",3,"AM",4.26370931296445
"9am3_3","9am3_1",-0.023367776272794,2000,"ic","AM","Mammoth","low",3,52.8,0.305970149253731,0.266174308048069,"ic",3,"AM",3.53013728077108
"9am3_4","9am3_1",0.579627401779244,2000,"ic","AM","Mammoth","low",3,38.1,0.278260869565217,0.128310805850836,"ic",3,"AM",19.0351439840449
"9am3_5","9am3_1",0.668601447610572,2000,"ic","AM","Mammoth","low",3,55.8,0.433628318584071,0.228754952818081,"ic",3,"AM",12.485853591475
"9pj3_1","9am3_1",0.0117696397278588,2000,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",5.05491475196092
"9pj3_2","9am3_1",0.0758168253920523,2000,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",8.83125906968929
"9pj3_3","9am3_1",-0.109572294017891,2000,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",8.86753845089624
"9pj3_4","9am3_1",0.0518198669500708,2000,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",8.12609334354768
"9pj3_5","9am3_1",0.295822937621595,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",18.2281670021761
"9pj3_6","9am3_1",0.136890469519259,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",15.9506592092991
"9am3_3","9am3_2",0.222145436222064,2000,"ic","AM","Mammoth","low",3,52.8,0.305970149253731,0.266174308048069,"ic",3,"AM",3.08294610349525
"9am3_4","9am3_2",0.204852365642829,2000,"ic","AM","Mammoth","low",3,38.1,0.278260869565217,0.128310805850836,"ic",3,"AM",18.1080649955838
"9am3_5","9am3_2",0.54159184770091,2000,"ic","AM","Mammoth","low",3,55.8,0.433628318584071,0.228754952818081,"ic",3,"AM",9.18389685187224
"9pj3_1","9am3_2",-0.00470933722244363,2000,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",8.23261173016514
"9pj3_2","9am3_2",0.203701770941698,2000,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",10.1262089981318
"9pj3_3","9am3_2",-0.251883704270976,2000,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",7.76674064700123
"9pj3_4","9am3_2",0.36667727776849,2000,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",3.92276906675315
"9pj3_5","9am3_2",0.150192445243108,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",17.2132853210493
"9pj3_6","9am3_2",0.263226002649881,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",13.5446416541131
"9am3_4","9am3_3",-0.15482964170481,2000,"ic","AM","Mammoth","low",3,38.1,0.278260869565217,0.128310805850836,"ic",3,"AM",15.9275051003351
"9am3_5","9am3_3",0.232914896520628,2000,"ic","AM","Mammoth","low",3,55.8,0.433628318584071,0.228754952818081,"ic",3,"AM",9.07785702957999
"9pj3_1","9am3_3",0.570102211443205,2000,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",5.55885220428816
"9pj3_2","9am3_3",0.13532260794955,2000,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",7.0653195534233
"9pj3_3","9am3_3",0.204188561024227,2000,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",5.55312917426398
"9pj3_4","9am3_3",0.306935846639625,2000,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",5.8081466028004
"9pj3_5","9am3_3",0.180850639431346,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",15.0782351627932
"9pj3_6","9am3_3",0.086759877233679,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",12.42971177927
"9am3_5","9am3_4",0.474529648484819,2000,"ic","AM","Mammoth","low",3,55.8,0.433628318584071,0.228754952818081,"ic",3,"AM",12.0969460176293
"9pj3_1","9am3_4",-0.0841422312371721,2000,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",16.4798519360717
"9pj3_2","9am3_4",0.0347444139252944,2000,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",11.5164378286193
"9pj3_3","9am3_4",0.16590234604246,2000,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",10.4138159183678
"9pj3_4","9am3_4",-0.0256085899580878,2000,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",17.1680729742158
"9pj3_5","9am3_4",0.269468240495435,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",0.938455051754861
"9pj3_6","9am3_4",0.193993297237216,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",7.34001688576046
"9pj3_1","9am3_5",0.0141078846153535,2000,"ic","PJ","Mammoth","low",3,42.1,0.605263157894737,0.748048837208377,"ic",3,"AM",13.5792913878225
"9pj3_2","9am3_5",0.169104851532808,2000,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"AM",11.4598455421109
"9pj3_3","9am3_5",0.00879696742082857,2000,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"AM",6.33058615951782
"9pj3_4","9am3_5",0.285162409252552,2000,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"AM",6.27464137538982
"9pj3_5","9am3_5",0.238686170251014,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"AM",11.1740497428241
"9pj3_6","9am3_5",0.152766092409389,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"AM",5.32701110611575
"9pj1_2","9pj1_1",-0.0297065142129272,2000,"ic","PJ","Mammoth","low",1,7.5,0.885350318471338,0.932164921869561,"ic",1,"PJ",2.48316015124719
"9pj1_3","9pj1_1",0.474519657244657,2000,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"PJ",4.12720650391875
"9pj1_4","9pj1_1",0.444666775383659,2000,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"PJ",4.30961462252653
"9pj1_5","9pj1_1",0.60367855978632,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"PJ",6.61583869141517
"9pj1_6","9pj1_1",0.345298574967306,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"PJ",12.344501802378
"9pj1_7","9pj1_1",0.568277494149592,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"PJ",20.0634426933733
"9pj1_3","9pj1_2",-0.140519944501488,2000,"ic","PJ","Mammoth","low",1,18.9,0.911242603550296,0.955689535791434,"ic",1,"PJ",4.95462937020693
"9pj1_4","9pj1_2",-0.077243185621758,2000,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"PJ",3.10115123016081
"9pj1_5","9pj1_2",0.0327851909795784,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"PJ",8.39398929025857
"9pj1_6","9pj1_2",0.248731155595271,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"PJ",12.0434681548584
"9pj1_7","9pj1_2",-0.0896685201520531,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"PJ",19.1152493686648
"9pj1_4","9pj1_3",0.412283844881775,2000,"ic","PJ","Mammoth","low",1,40.5,0.896969696969697,0.948623380799044,"ic",1,"PJ",3.48422251541929
"9pj1_5","9pj1_3",0.326854298396105,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"PJ",4.00077539403688
"9pj1_6","9pj1_3",0.195630083020339,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"PJ",8.46878279582447
"9pj1_7","9pj1_3",0.352839161876701,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"PJ",16.5978778670561
"9pj1_5","9pj1_4",0.556821188360979,2000,"ic","PJ","Mammoth","low",1,32.7,0.916129032258065,0.965346463174196,"ic",1,"PJ",7.48297606857569
"9pj1_6","9pj1_4",0.352101903270239,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"PJ",8.99715495333966
"9pj1_7","9pj1_4",0.471927461710316,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"PJ",16.055791848441
"9pj1_6","9pj1_5",0.412933721558399,2000,"ic","PJ","Mammoth","low",1,15.2,0.880681818181818,0.966924889591528,"ic",1,"PJ",9.70661780560219
"9pj1_7","9pj1_5",0.371439506257807,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"PJ",18.2126464094047
"9pj1_7","9pj1_6",0.224127293742669,2000,"ic","PJ","Mammoth","low",1,113.8,0.8,0.931222355611744,"ic",1,"PJ",8.50602915087904
"9pj2_2","9pj2_1",0.057125961186373,2000,"ic","PJ","Mammoth","low",2,16,0.623529411764706,0.0419501579685636,"ic",2,"PJ",1.20611078242941
"9pj2_3","9pj2_1",0.150703747841774,2000,"ic","PJ","Mammoth","low",2,20.1,0.627906976744186,0.065226657022832,"ic",2,"PJ",0.550186095905921
"9pj2_4","9pj2_1",0.302857596259664,2000,"ic","PJ","Mammoth","low",2,64.4,0.671641791044776,0.892142953083398,"ic",2,"PJ",6.46305281274192
"9pj2_5","9pj2_1",0.0699210310546631,2000,"ic","PJ","Mammoth","low",2,18.9,0.560975609756098,0.0322084727912747,"ic",2,"PJ",5.74572228542227
"9pj2_6","9pj2_1",0.168627300504201,2000,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"PJ",6.40805047045901
"9pj2_7","9pj2_1",0.112885686565745,2000,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"PJ",7.31925579091534
"9pj2_8","9pj2_1",0.126358738500653,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"PJ",8.58654566797278
"9pj2_3","9pj2_2",0.550415329053693,2000,"ic","PJ","Mammoth","low",2,20.1,0.627906976744186,0.065226657022832,"ic",2,"PJ",1.33431610592574
"9pj2_4","9pj2_2",0.42723029937369,2000,"ic","PJ","Mammoth","low",2,64.4,0.671641791044776,0.892142953083398,"ic",2,"PJ",5.2574298512389
"9pj2_5","9pj2_2",0.144008506706086,2000,"ic","PJ","Mammoth","low",2,18.9,0.560975609756098,0.0322084727912747,"ic",2,"PJ",6.16498776904353
"9pj2_6","9pj2_2",0.141672735302653,2000,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"PJ",6.93122808735756
"9pj2_7","9pj2_2",0.0116291172379222,2000,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"PJ",7.49094312668624
"9pj2_8","9pj2_2",0.291140687595347,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"PJ",8.66348166133909
"9pj2_4","9pj2_3",0.786942222612613,2000,"ic","PJ","Mammoth","low",2,64.4,0.671641791044776,0.892142953083398,"ic",2,"PJ",6.50993867587015
"9pj2_5","9pj2_3",0.423193252002342,2000,"ic","PJ","Mammoth","low",2,18.9,0.560975609756098,0.0322084727912747,"ic",2,"PJ",6.27694129865986
"9pj2_6","9pj2_3",0.389376553618047,2000,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"PJ",6.92147151486615
"9pj2_7","9pj2_3",0.158167528533725,2000,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"PJ",7.86784621470008
"9pj2_8","9pj2_3",0.387043737311815,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"PJ",9.13669952973865
"9pj2_5","9pj2_4",0.599335803618093,2000,"ic","PJ","Mammoth","low",2,18.9,0.560975609756098,0.0322084727912747,"ic",2,"PJ",9.58648123212718
"9pj2_6","9pj2_4",0.481749654403087,2000,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"PJ",10.5091200476455
"9pj2_7","9pj2_4",0.203984976973195,2000,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"PJ",9.93724555053956
"9pj2_8","9pj2_4",0.521883890615065,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"PJ",10.5815765272075
"9pj2_6","9pj2_5",0.516505252286083,2000,"ic","PJ","Mammoth","low",2,14.7,0.55421686746988,0.0197337960320541,"ic",2,"PJ",0.928317290441327
"9pj2_7","9pj2_5",0.196270178872601,2000,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"PJ",2.0236722189769
"9pj2_8","9pj2_5",0.536230642868958,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"PJ",3.39089544702569
"9pj2_7","9pj2_6",0.127926644457554,2000,"ic","PJ","Mammoth","low",2,42.9,0.527777777777778,0.146955582988251,"ic",2,"PJ",2.26397217811997
"9pj2_8","9pj2_6",0.498154303781134,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"PJ",3.50101944223566
"9pj2_8","9pj2_7",0.635916409572296,2000,"ic","PJ","Mammoth","low",2,59.4,0.541666666666667,0.248694627390834,"ic",2,"PJ",1.37658902735522
"9pj3_2","9pj3_1",0.157467863844057,2000,"ic","PJ","Mammoth","low",3,33.4,0.563106796116505,0.776212884719652,"ic",3,"PJ",5.04921594988244
"9pj3_3","9pj3_1",0.225737958906608,2000,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"PJ",7.94654488682765
"9pj3_4","9pj3_1",0.278765124110341,2000,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"PJ",11.3653671556432
"9pj3_5","9pj3_1",0.565662365958304,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"PJ",15.8195403369263
"9pj3_6","9pj3_1",-0.113435757528919,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"PJ",15.4221239378643
"9pj3_3","9pj3_2",-0.00410221900262844,2000,"ic","PJ","Mammoth","low",3,123.2,0.47008547008547,0.712067335451877,"ic",3,"PJ",5.13116739579589
"9pj3_4","9pj3_2",-0.133604505433846,2000,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"PJ",11.8089705370455
"9pj3_5","9pj3_2",0.174624449364696,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"PJ",10.910371869591
"9pj3_6","9pj3_2",0.109302747934188,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"PJ",11.6622842139641
"9pj3_4","9pj3_3",0.114804108571195,2000,"ic","PJ","Mammoth","low",3,115,0.518796992481203,0.756722003860832,"ic",3,"PJ",7.80476986224912
"9pj3_5","9pj3_3",0.107301750427524,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"PJ",9.54694862506016
"9pj3_6","9pj3_3",0.306532254260326,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"PJ",7.51344346352821
"9pj3_5","9pj3_4",0.216741674838377,2000,"ic","PJ","Mammoth","low",3,50.5,0.586206896551724,0.834012982393963,"ic",3,"PJ",16.2329491585408
"9pj3_6","9pj3_4",0.171048866547246,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"PJ",11.3552377533461
"9pj3_6","9pj3_5",0.1437989219403,2000,"ic","PJ","Mammoth","low",3,21.9,0.405660377358491,0.761155598708084,"ic",3,"PJ",6.49891702102563
"10ac1_2","10ac1_1",0.68513164868455,2000,"sl","AC","Mammoth","high",1,187.7,0.838235294117647,0.936561887945386,"sl",1,"AC",15.1394680246581
"10ac1_3","10ac1_1",0.693421715437383,2000,"sl","AC","Mammoth","high",1,10.4,0.865671641791045,0.829133328516629,"sl",1,"AC",8.48105037534389
"10ac1_4","10ac1_1",0.658415701090479,2000,"sl","AC","Mammoth","high",1,120.8,0.929577464788732,0.820009640104977,"sl",1,"AC",7.25927258001372
"10ac1_5","10ac1_1",0.683639531584317,2000,"sl","AC","Mammoth","high",1,22.8,0.972972972972973,0.892170607405689,"sl",1,"AC",14.411308386209
"10ac1_6","10ac1_1",0.467429218300906,2000,"sl","AC","Mammoth","high",1,10.2,0.950819672131147,0.882315706140798,"sl",1,"AC",16.684428920727
"10ac1_7","10ac1_1",0.675917326047184,2000,"sl","AC","Mammoth","high",1,22.8,0.863636363636364,0.829127289022102,"sl",1,"AC",7.25330023482883
"10pj1_1","10ac1_1",0.692241419049867,2000,"sl","PJ","Mammoth","high",1,42.5,0.0666666666666667,0.0211938756026989,"sl",1,"AC",23.5541463336709
